DEWP,TEMP,PRES,cbwd_embed,Iws,Is,Ir,pm2.5
8,22.0,1005.0,2,152.0,0,0,20.0
9,22.0,1005.0,2,156.92,0,0,10.0
9,21.0,1005.0,2,160.94,0,0,12.0
8,22.0,1006.0,2,165.86,0,0,17.0
8,22.0,1006.0,2,170.78,0,0,12.0
8,22.0,1006.0,2,175.7,0,0,16.0
8,22.0,1006.0,2,181.51,0,0,8.0
8,22.0,1006.0,2,185.53,0,0,11.0
10,21.0,1007.0,2,188.66,0,0,17.0
9,22.0,1007.0,2,192.68,0,0,8.0
9,25.0,1008.0,2,196.7,0,0,16.0
9,25.0,1008.0,2,200.72,0,0,15.0
8,28.0,1008.0,2,203.85,0,0,15.0
8,29.0,1008.0,2,206.98,0,0,13.0
7,31.0,1007.0,0,0.89,0,0,20.0
6,32.0,1006.0,3,1.79,0,0,9.0
3,33.0,1006.0,0,1.79,0,0,10.0
6,29.0,1006.0,1,5.81,0,0,11.0
5,31.0,1006.0,3,3.13,0,0,17.0
4,31.0,1006.0,3,7.15,0,0,18.0
6,30.0,1006.0,3,10.28,0,0,28.0
7,26.0,1007.0,3,16.09,0,0,28.0
7,24.0,1007.0,3,19.22,0,0,29.0
9,22.0,1007.0,3,21.01,0,0,33.0
9,22.0,1008.0,3,22.8,0,0,29.0
9,22.0,1008.0,3,25.93,0,0,33.0
11,20.0,1007.0,0,0.89,0,0,33.0
10,19.0,1007.0,3,1.79,0,0,31.0
13,20.0,1007.0,3,5.81,0,0,36.0
12,19.0,1007.0,3,9.83,0,0,45.0
12,18.0,1007.0,3,11.62,0,0,48.0
13,20.0,1007.0,0,0.89,0,0,57.0
13,21.0,1007.0,0,1.78,0,0,81.0
13,23.0,1007.0,3,1.79,0,0,98.0
12,26.0,1006.0,3,3.58,0,0,99.0
11,26.0,1006.0,0,1.79,0,0,143.0
12,30.0,1004.0,0,3.58,0,0,105.0
11,32.0,1004.0,3,1.79,0,0,83.0
10,35.0,1002.0,0,3.13,0,0,81.0
9,35.0,1002.0,3,5.81,0,0,128.0
8,36.0,1000.0,3,11.62,0,0,127.0
7,35.0,999.0,3,20.56,0,0,64.0
5,33.0,1000.0,3,27.71,0,0,60.0
8,33.0,999.0,3,32.63,0,0,100.0
8,32.0,1000.0,3,38.44,0,0,92.0
9,31.0,1000.0,3,44.25,0,0,116.0
10,31.0,1001.0,3,47.38,0,0,74.0
10,28.0,1001.0,1,4.02,0,0,64.0
10,24.0,1001.0,2,4.02,0,0,73.0
10,23.0,1001.0,2,8.94,0,0,69.0
11,24.0,1001.0,2,13.86,0,0,68.0
10,24.0,1002.0,1,4.02,0,0,37.0
10,24.0,1002.0,2,4.92,0,0,37.0
8,23.0,1003.0,1,5.81,0,0,32.0
6,23.0,1004.0,1,12.96,0,0,23.0
3,23.0,1005.0,1,21.01,0,0,18.0
3,24.0,1006.0,1,28.16,0,0,25.0
1,25.0,1006.0,2,8.94,0,0,34.0
2,24.0,1006.0,2,16.09,0,0,9.0
-1,28.0,1005.0,2,21.01,0,0,12.0
-1,27.0,1005.0,2,25.03,0,0,28.0
0,30.0,1005.0,2,29.95,0,0,9.0
0,31.0,1004.0,2,34.87,0,0,9.0
1,31.0,1004.0,2,39.79,0,0,11.0
4,30.0,1004.0,3,4.02,0,0,11.0
5,30.0,1003.0,3,7.15,0,0,8.0
6,30.0,1003.0,0,1.79,0,0,56.0
1,31.0,1003.0,2,4.92,0,0,15.0
3,30.0,1004.0,2,9.84,0,0,15.0
5,28.0,1004.0,3,3.13,0,0,48.0
5,26.0,1005.0,3,6.26,0,0,56.0
5,26.0,1006.0,3,9.39,0,0,45.0
9,21.0,1006.0,3,11.18,0,0,48.0
8,20.0,1006.0,0,0.89,0,0,53.0
9,19.0,1006.0,1,1.79,0,0,53.0
9,18.0,1006.0,1,2.68,0,0,70.0
10,19.0,1006.0,3,0.89,0,0,48.0
11,19.0,1006.0,0,0.45,0,0,58.0
10,19.0,1007.0,0,1.34,0,0,68.0
9,21.0,1007.0,2,1.79,0,0,57.0
9,22.0,1008.0,0,0.89,0,0,44.0
6,31.0,1006.0,0,7.59,0,0,30.0
8,32.0,1006.0,3,4.02,0,0,44.0
9,32.0,1005.0,3,8.94,0,0,37.0
6,32.0,1005.0,3,14.75,0,0,40.0
9,31.0,1004.0,3,20.56,0,0,45.0
5,30.0,1005.0,3,27.71,0,0,21.0
5,29.0,1005.0,3,31.73,0,0,18.0
6,27.0,1006.0,3,35.75,0,0,25.0
7,24.0,1007.0,3,38.88,0,0,27.0
8,22.0,1007.0,0,0.89,0,0,24.0
10,20.0,1007.0,3,1.79,0,0,22.0
10,20.0,1007.0,3,3.58,0,0,28.0
12,19.0,1007.0,0,0.89,0,0,40.0
11,18.0,1008.0,0,1.78,0,0,63.0
12,18.0,1008.0,0,2.67,0,0,78.0
12,18.0,1008.0,0,3.56,0,0,100.0
12,16.0,1009.0,0,4.45,0,0,109.0
12,19.0,1009.0,0,5.34,0,0,124.0
12,21.0,1009.0,3,1.79,0,0,125.0
13,24.0,1009.0,0,0.89,0,0,133.0
13,27.0,1009.0,0,1.78,0,0,133.0
12,28.0,1009.0,3,1.79,0,0,126.0
12,30.0,1008.0,3,4.92,0,0,142.0
10,31.0,1007.0,3,8.94,0,0,109.0
10,33.0,1006.0,3,14.75,0,0,43.0
10,33.0,1005.0,3,20.56,0,0,57.0
11,34.0,1004.0,3,26.37,0,0,90.0
11,33.0,1004.0,3,31.29,0,0,83.0
10,33.0,1003.0,3,38.44,0,0,60.0
10,31.0,1003.0,3,43.36,0,0,67.0
11,30.0,1004.0,3,49.17,0,0,67.0
12,30.0,1004.0,3,53.19,0,0,59.0
12,29.0,1004.0,3,54.98,0,0,64.0
14,26.0,1005.0,0,0.89,0,0,69.0
14,27.0,1004.0,3,1.79,0,0,67.0
14,25.0,1004.0,3,3.58,0,0,75.0
15,24.0,1003.0,3,5.37,0,0,65.0
15,23.0,1002.0,3,7.16,0,0,50.0
15,22.0,1002.0,1,1.79,0,0,41.0
15,22.0,1001.0,1,3.58,0,0,44.0
15,21.0,1001.0,3,1.79,0,0,74.0
16,21.0,1002.0,0,0.89,0,0,92.0
15,24.0,1002.0,0,1.78,0,0,103.0
15,28.0,1001.0,0,0.89,0,0,87.0
15,29.0,1000.0,0,1.78,0,0,85.0
13,29.0,1000.0,2,1.79,0,1,100.0
18,26.0,999.0,3,1.79,0,2,100.0
16,30.0,998.0,2,3.13,0,0,93.0
17,29.0,998.0,2,6.26,0,0,86.0
16,28.0,999.0,2,11.18,0,0,91.0
18,28.0,998.0,3,3.13,0,0,99.0
18,26.0,998.0,0,0.89,0,0,114.0
18,24.0,999.0,3,1.79,0,0,123.0
18,23.0,999.0,3,3.58,0,0,145.0
18,22.0,999.0,1,1.79,0,0,163.0
18,22.0,999.0,1,3.58,0,0,170.0
18,21.0,998.0,3,1.79,0,0,163.0
17,20.0,998.0,0,0.89,0,0,166.0
17,19.0,998.0,0,1.78,0,0,167.0
17,20.0,998.0,0,2.67,0,0,201.0
17,19.0,998.0,1,0.89,0,0,201.0
17,18.0,998.0,0,0.89,0,0,204.0
18,19.0,998.0,2,0.89,0,0,217.0
17,23.0,998.0,2,2.68,0,0,206.0
18,24.0,998.0,0,0.89,0,0,241.0
18,27.0,998.0,3,1.79,0,0,237.0
17,30.0,997.0,3,3.58,0,0,231.0
16,32.0,997.0,0,0.89,0,0,177.0
16,34.0,996.0,3,3.13,0,0,160.0
16,34.0,994.0,3,8.05,0,0,152.0
16,35.0,994.0,3,13.86,0,0,102.0
14,34.0,993.0,3,18.78,0,0,66.0
14,36.0,993.0,3,22.8,0,0,69.0
14,34.0,993.0,3,25.93,0,0,69.0
19,26.0,997.0,2,17.88,0,2,82.0
19,22.0,995.0,3,3.13,0,0,37.0
19,22.0,995.0,3,4.92,0,1,47.0
20,22.0,996.0,1,1.79,0,0,55.0
19,22.0,996.0,1,3.58,0,0,58.0
19,22.0,997.0,1,4.47,0,0,59.0
19,23.0,996.0,0,4.02,0,0,66.0
17,23.0,1000.0,2,11.18,0,2,61.0
17,19.0,998.0,2,20.12,0,3,35.0
16,19.0,995.0,2,31.3,0,4,9.0
16,19.0,996.0,2,37.11,0,5,7.0
16,19.0,997.0,2,41.13,0,6,6.0
17,19.0,998.0,0,0.89,0,0,7.0
17,19.0,998.0,0,1.78,0,0,7.0
18,23.0,999.0,2,3.13,0,0,20.0
16,26.0,999.0,2,6.26,0,0,13.0
15,28.0,999.0,2,10.28,0,0,27.0
14,30.0,999.0,2,13.41,0,0,24.0
13,31.0,999.0,2,16.54,0,0,14.0
14,33.0,999.0,0,1.79,0,0,22.0
15,32.0,999.0,3,4.02,0,0,33.0
14,33.0,998.0,3,7.15,0,0,49.0
15,33.0,998.0,3,10.28,0,0,26.0
15,31.0,998.0,3,14.3,0,0,22.0
16,30.0,998.0,3,17.43,0,0,27.0
17,29.0,999.0,3,20.56,0,0,28.0
18,27.0,1000.0,3,24.58,0,0,40.0
18,25.0,1001.0,3,28.6,0,0,29.0
19,24.0,1001.0,3,31.73,0,0,33.0
19,24.0,1002.0,3,34.86,0,0,47.0
19,23.0,1002.0,3,36.65,0,0,53.0
19,21.0,1003.0,3,38.44,0,0,86.0
19,20.0,1003.0,0,0.89,0,0,151.0
18,20.0,1004.0,3,1.79,0,0,210.0
18,19.0,1004.0,2,0.89,0,0,188.0
18,19.0,1004.0,2,2.68,0,0,176.0
19,21.0,1005.0,1,0.89,0,0,184.0
19,23.0,1005.0,0,0.89,0,0,190.0
19,24.0,1005.0,0,1.78,0,0,196.0
19,25.0,1005.0,0,3.57,0,0,189.0
19,27.0,1005.0,0,4.46,0,0,165.0
18,30.0,1004.0,3,1.79,0,0,152.0
17,30.0,1003.0,0,0.89,0,0,126.0
17,32.0,1002.0,3,3.13,0,0,111.0
16,32.0,1002.0,3,6.26,0,0,112.0
13,33.0,1001.0,3,12.07,0,0,106.0
15,32.0,1001.0,3,16.09,0,0,76.0
16,32.0,1000.0,3,19.22,0,0,67.0
13,31.0,1000.0,3,24.14,0,0,92.0
15,29.0,1000.0,3,28.16,0,0,62.0
15,29.0,1000.0,3,31.29,0,0,75.0
17,27.0,1000.0,3,33.08,0,0,96.0
18,25.0,1001.0,3,34.87,0,0,123.0
18,26.0,1001.0,3,36.66,0,0,119.0
18,25.0,1000.0,3,38.45,0,0,121.0
19,24.0,1000.0,3,41.58,0,0,121.0
19,23.0,1000.0,3,45.6,0,0,121.0
18,22.0,1000.0,0,0.89,0,0,108.0
19,22.0,1000.0,3,1.79,0,0,117.0
18,22.0,1000.0,3,3.58,0,0,176.0
18,23.0,1000.0,3,7.6,0,0,199.0
17,24.0,1001.0,0,1.79,0,0,185.0
17,25.0,1001.0,0,2.68,0,0,173.0
18,26.0,1000.0,0,3.57,0,0,172.0
18,28.0,1000.0,3,1.79,0,0,141.0
18,30.0,1000.0,3,3.58,0,0,130.0
16,32.0,999.0,0,1.79,0,0,132.0
14,34.0,998.0,3,5.81,0,0,117.0
13,35.0,997.0,3,12.96,0,0,91.0
12,35.0,997.0,3,20.11,0,0,83.0
13,35.0,996.0,3,25.92,0,0,71.0
12,33.0,997.0,3,31.73,0,0,80.0
13,33.0,997.0,3,36.65,0,0,92.0
15,25.0,1001.0,1,7.15,0,0,80.0
16,23.0,1002.0,1,12.96,0,1,48.0
17,23.0,1003.0,1,14.75,0,2,64.0
18,22.0,1003.0,1,17.88,0,0,74.0
18,21.0,1003.0,3,4.02,0,0,84.0
18,21.0,1004.0,3,7.15,0,0,96.0
18,20.0,1004.0,3,10.28,0,0,122.0
18,20.0,1003.0,3,12.07,0,0,53.0
18,19.0,1003.0,3,13.86,0,0,52.0
17,20.0,1003.0,0,0.89,0,0,57.0
18,19.0,1003.0,0,1.78,0,0,87.0
18,20.0,1004.0,3,1.79,0,0,95.0
17,21.0,1004.0,0,0.89,0,0,109.0
18,22.0,1004.0,0,1.78,0,0,96.0
18,24.0,1005.0,0,3.57,0,0,91.0
18,26.0,1004.0,0,5.36,0,0,82.0
18,27.0,1004.0,0,6.25,0,0,73.0
18,27.0,1003.0,3,3.13,0,0,81.0
17,28.0,1002.0,3,4.92,0,0,67.0
16,29.0,1001.0,0,3.13,0,0,74.0
17,29.0,1000.0,3,5.81,0,0,85.0
15,22.0,1002.0,3,12.96,0,0,29.0
14,22.0,1002.0,3,16.09,0,0,25.0
15,22.0,1003.0,0,0.89,0,0,39.0
15,22.0,1004.0,3,1.79,0,0,27.0
16,21.0,1005.0,0,0.89,0,0,33.0
16,21.0,1005.0,0,1.78,0,0,43.0
16,21.0,1006.0,1,1.79,0,0,55.0
14,22.0,1007.0,2,4.02,0,1,48.0
13,21.0,1007.0,2,8.04,0,0,20.0
13,20.0,1007.0,2,9.83,0,0,16.0
14,18.0,1006.0,1,0.89,0,0,18.0
14,18.0,1006.0,2,1.79,0,0,14.0
13,19.0,1006.0,2,2.68,0,0,12.0
15,17.0,1007.0,0,0.89,0,0,18.0
15,19.0,1007.0,1,0.89,0,0,10.0
13,23.0,1008.0,2,1.79,0,0,19.0
13,24.0,1008.0,2,4.92,0,0,15.0
13,26.0,1008.0,2,8.05,0,0,12.0
10,29.0,1007.0,2,12.07,0,0,11.0
10,30.0,1007.0,2,15.2,0,0,10.0
9,32.0,1007.0,2,18.33,0,0,11.0
9,32.0,1006.0,2,22.35,0,0,13.0
9,33.0,1005.0,0,3.13,0,0,22.0
9,35.0,1004.0,0,4.92,0,0,15.0
8,34.0,1004.0,0,5.81,0,0,14.0
10,33.0,1003.0,3,3.13,0,0,17.0
12,31.0,1004.0,3,6.26,0,0,46.0
12,30.0,1004.0,3,11.18,0,0,48.0
12,29.0,1005.0,3,14.31,0,0,49.0
13,27.0,1006.0,3,17.44,0,0,39.0
16,25.0,1006.0,3,20.57,0,0,34.0
16,23.0,1006.0,1,3.13,0,0,45.0
16,23.0,1006.0,3,3.13,0,0,52.0
16,23.0,1006.0,3,4.92,0,0,63.0
17,21.0,1007.0,0,0.89,0,0,79.0
17,20.0,1007.0,0,1.78,0,0,85.0
17,19.0,1007.0,3,1.79,0,0,95.0
17,19.0,1007.0,0,0.89,0,0,96.0
17,20.0,1008.0,0,1.78,0,0,98.0
17,23.0,1008.0,3,1.79,0,0,117.0
17,23.0,1008.0,3,3.58,0,0,119.0
17,26.0,1008.0,3,5.37,0,0,103.0
18,27.0,1007.0,0,1.79,0,0,98.0
17,29.0,1007.0,3,3.13,0,0,96.0
17,29.0,1007.0,3,6.26,0,0,98.0
16,31.0,1006.0,3,9.39,0,0,95.0
15,32.0,1005.0,0,1.79,0,0,88.0
14,34.0,1004.0,3,3.13,0,0,83.0
14,34.0,1004.0,3,6.26,0,0,69.0
13,34.0,1003.0,3,9.39,0,0,65.0
15,32.0,1002.0,3,13.41,0,0,63.0
16,31.0,1003.0,3,16.54,0,0,45.0
17,28.0,1003.0,3,18.33,0,0,70.0
19,28.0,1004.0,3,22.35,0,0,63.0
19,26.0,1005.0,3,24.14,0,0,116.0
19,25.0,1004.0,3,27.27,0,0,127.0
18,25.0,1004.0,3,31.29,0,0,132.0
17,23.0,1004.0,3,34.42,0,0,147.0
17,23.0,1004.0,3,37.55,0,0,156.0
16,22.0,1004.0,0,0.89,0,0,125.0
16,22.0,1004.0,0,1.78,0,0,100.0
16,21.0,1004.0,3,1.79,0,0,93.0
16,22.0,1004.0,3,3.58,0,0,94.0
16,24.0,1004.0,3,5.37,0,0,94.0
16,26.0,1004.0,3,7.16,0,0,133.0
16,28.0,1004.0,3,8.95,0,0,153.0
16,30.0,1004.0,0,1.79,0,0,187.0
16,31.0,1003.0,3,3.13,0,0,195.0
17,31.0,1003.0,3,7.15,0,0,205.0
17,33.0,1002.0,3,11.17,0,0,234.0
17,34.0,1001.0,3,18.32,0,0,236.0
17,34.0,1000.0,3,24.13,0,0,231.0
19,34.0,1000.0,3,29.94,0,0,220.0
15,33.0,1000.0,3,35.75,0,0,175.0
14,32.0,1000.0,3,38.88,0,1,146.0
17,31.0,1001.0,0,0.89,0,2,151.0
16,27.0,1002.0,3,4.02,0,3,141.0
20,23.0,1003.0,2,4.92,0,5,142.0
19,23.0,1003.0,2,8.05,0,0,123.0
19,23.0,1003.0,2,12.07,0,0,78.0
20,22.0,1002.0,1,1.79,0,0,54.0
20,22.0,1002.0,3,1.79,0,0,71.0
19,21.0,1002.0,0,0.89,0,0,106.0
19,21.0,1001.0,0,1.78,0,0,128.0
19,21.0,1002.0,3,0.89,0,0,124.0
19,21.0,1002.0,0,0.89,0,0,135.0
20,21.0,1003.0,0,1.78,0,0,167.0
19,23.0,1003.0,0,2.67,0,0,165.0
19,24.0,1003.0,3,1.79,0,0,171.0
20,25.0,1003.0,3,4.92,0,0,170.0
20,27.0,1003.0,3,8.05,0,0,156.0
20,29.0,1003.0,3,11.18,0,0,167.0
21,30.0,1003.0,3,14.31,0,0,175.0
20,31.0,1002.0,3,20.12,0,0,164.0
20,30.0,1001.0,3,25.93,0,0,153.0
20,29.0,1001.0,3,31.74,0,0,152.0
20,29.0,1001.0,3,35.76,0,1,158.0
18,29.0,1001.0,3,39.78,0,0,144.0
15,28.0,1001.0,3,42.91,0,1,142.0
19,21.0,1004.0,1,5.81,0,2,135.0
18,21.0,1003.0,3,4.02,0,0,165.0
17,22.0,1004.0,0,0.89,0,0,198.0
17,22.0,1005.0,0,1.78,0,0,195.0
18,21.0,1005.0,0,2.67,0,1,138.0
18,21.0,1004.0,2,1.79,0,2,154.0
19,21.0,1005.0,2,4.92,0,3,192.0
16,21.0,1005.0,2,10.73,0,0,177.0
16,21.0,1005.0,2,14.75,0,0,120.0
17,20.0,1006.0,0,0.89,0,0,96.0
17,18.0,1006.0,0,1.78,0,0,80.0
17,18.0,1006.0,2,1.79,0,0,91.0
17,19.0,1006.0,0,0.89,0,0,76.0
17,20.0,1007.0,0,1.78,0,0,69.0
17,20.0,1007.0,0,2.67,0,0,69.0
16,21.0,1007.0,3,1.79,0,0,80.0
17,22.0,1007.0,1,3.13,0,0,95.0
17,22.0,1006.0,3,3.13,0,0,95.0
17,23.0,1006.0,3,6.26,0,0,97.0
18,23.0,1005.0,3,8.05,0,0,124.0
18,24.0,1005.0,3,11.18,0,0,140.0
18,23.0,1005.0,3,14.31,0,0,123.0
18,23.0,1005.0,3,16.1,0,0,139.0
17,23.0,1006.0,3,16.99,0,0,144.0
18,22.0,1006.0,0,0.89,0,0,135.0
18,23.0,1007.0,3,1.79,0,0,137.0
17,22.0,1007.0,3,4.92,0,0,113.0
17,22.0,1008.0,0,0.89,0,0,117.0
17,21.0,1008.0,3,3.13,0,0,114.0
17,21.0,1008.0,3,6.26,0,0,115.0
17,21.0,1008.0,3,9.39,0,0,134.0
17,21.0,1008.0,3,11.18,0,0,134.0
17,21.0,1008.0,0,0.89,0,0,125.0
17,21.0,1008.0,0,1.78,0,0,106.0
18,20.0,1009.0,0,2.23,0,0,121.0
18,21.0,1009.0,2,3.13,0,0,110.0
18,22.0,1009.0,2,4.92,0,0,115.0
17,24.0,1009.0,0,0.89,0,0,102.0
17,24.0,1009.0,0,1.78,0,0,88.0
18,25.0,1009.0,0,2.67,0,0,87.0
18,26.0,1009.0,0,4.46,0,0,85.0
18,28.0,1008.0,0,6.25,0,0,88.0
19,29.0,1008.0,3,1.79,0,0,85.0
18,29.0,1007.0,0,3.13,0,0,80.0
18,30.0,1007.0,3,3.13,0,0,67.0
16,30.0,1006.0,0,1.79,0,0,66.0
18,30.0,1006.0,3,4.02,0,0,69.0
19,29.0,1006.0,3,8.04,0,0,79.0
19,27.0,1006.0,3,11.17,0,0,89.0
19,25.0,1007.0,3,12.96,0,0,87.0
19,24.0,1007.0,3,14.75,0,0,104.0
19,24.0,1008.0,3,15.64,0,0,135.0
19,23.0,1008.0,3,17.43,0,0,142.0
19,22.0,1008.0,3,18.32,0,0,151.0
19,21.0,1008.0,0,0.89,0,0,179.0
19,21.0,1008.0,3,1.79,0,0,190.0
19,21.0,1007.0,0,0.89,0,0,194.0
19,20.0,1008.0,0,1.78,0,0,212.0
19,20.0,1008.0,1,0.89,0,0,257.0
19,20.0,1008.0,1,1.78,0,0,244.0
20,23.0,1008.0,0,0.45,0,0,257.0
21,24.0,1007.0,0,1.34,0,0,227.0
20,26.0,1007.0,0,2.23,0,0,198.0
20,28.0,1007.0,0,3.12,0,0,180.0
19,30.0,1007.0,0,4.01,0,0,154.0
20,31.0,1007.0,1,1.79,0,0,132.0
19,32.0,1006.0,3,3.13,0,0,106.0
19,33.0,1005.0,0,1.79,0,0,95.0
15,33.0,1005.0,3,4.02,0,0,101.0
15,33.0,1005.0,3,8.04,0,0,110.0
18,33.0,1004.0,3,12.06,0,0,99.0
20,31.0,1004.0,3,16.98,0,0,113.0
19,30.0,1005.0,3,20.11,0,0,147.0
20,27.0,1006.0,3,25.03,0,0,269.0
20,26.0,1006.0,3,29.95,0,0,285.0
21,25.0,1007.0,3,33.97,0,0,245.0
20,23.0,1008.0,3,35.76,0,0,237.0
20,22.0,1008.0,3,37.55,0,0,221.0
20,22.0,1008.0,3,39.34,0,0,221.0
19,21.0,1008.0,3,42.47,0,0,201.0
19,21.0,1008.0,3,44.26,0,0,195.0
19,20.0,1008.0,0,0.89,0,0,205.0
19,20.0,1008.0,0,1.78,0,0,242.0
20,21.0,1008.0,3,0.89,0,0,235.0
20,21.0,1009.0,0,0.89,0,0,209.0
20,23.0,1009.0,0,1.78,0,0,199.0
21,25.0,1008.0,0,2.67,0,0,198.0
20,26.0,1008.0,0,3.56,0,0,205.0
21,27.0,1007.0,3,1.79,0,0,207.0
20,29.0,1007.0,0,1.79,0,0,201.0
21,30.0,1006.0,0,3.58,0,0,182.0
20,31.0,1005.0,3,1.79,0,0,167.0
20,31.0,1005.0,3,4.92,0,0,161.0
20,31.0,1005.0,3,8.94,0,0,167.0
20,32.0,1004.0,3,12.07,0,0,155.0
19,31.0,1004.0,3,16.09,0,0,149.0
19,29.0,1005.0,3,20.11,0,0,158.0
19,28.0,1005.0,3,24.13,0,0,203.0
18,26.0,1006.0,3,28.15,0,0,209.0
18,25.0,1006.0,3,32.17,0,0,206.0
17,24.0,1006.0,3,33.96,0,0,217.0
18,23.0,1006.0,3,34.85,0,0,222.0
17,23.0,1006.0,3,36.64,0,0,236.0
18,23.0,1006.0,3,38.43,0,0,207.0
18,22.0,1006.0,0,0.89,0,0,254.0
18,22.0,1006.0,0,1.78,0,0,205.0
18,20.0,1006.0,1,0.89,0,0,230.0
19,21.0,1006.0,0,0.89,0,0,214.0
19,23.0,1006.0,0,1.78,0,0,187.0
20,24.0,1006.0,0,2.67,0,0,192.0
20,25.0,1006.0,0,3.56,0,0,184.0
20,26.0,1006.0,3,1.79,0,0,174.0
20,29.0,1005.0,0,0.89,0,0,185.0
19,30.0,1004.0,0,2.68,0,0,173.0
20,31.0,1003.0,3,1.79,0,0,158.0
21,32.0,1003.0,3,4.92,0,0,165.0
20,34.0,1002.0,3,8.05,0,0,134.0
15,35.0,1002.0,3,13.86,0,0,104.0
15,34.0,1001.0,3,18.78,0,0,120.0
14,33.0,1001.0,3,22.8,0,0,111.0
14,32.0,1002.0,3,25.93,0,0,139.0
16,30.0,1002.0,3,27.72,0,0,173.0
18,28.0,1003.0,3,29.51,0,0,192.0
18,27.0,1003.0,3,30.4,0,0,181.0
18,26.0,1003.0,3,32.19,0,0,183.0
17,27.0,1003.0,3,33.98,0,0,199.0
17,27.0,1003.0,3,37.11,0,0,183.0
18,26.0,1003.0,3,40.24,0,0,158.0
18,26.0,1003.0,3,43.37,0,0,160.0
18,25.0,1003.0,3,44.26,0,0,161.0
19,24.0,1004.0,3,46.05,0,0,171.0
19,24.0,1004.0,3,47.84,0,0,176.0
20,26.0,1004.0,3,49.63,0,0,176.0
20,27.0,1004.0,3,51.42,0,0,172.0
19,29.0,1004.0,3,54.55,0,0,169.0
19,32.0,1004.0,3,58.57,0,0,178.0
19,33.0,1003.0,0,4.02,0,0,149.0
15,34.0,1003.0,3,7.15,0,0,164.0
15,34.0,1002.0,3,12.96,0,0,117.0
15,35.0,1001.0,3,18.77,0,0,120.0
15,35.0,1001.0,3,23.69,0,0,109.0
16,35.0,1000.0,3,29.5,0,0,106.0
15,34.0,1000.0,3,33.52,0,0,137.0
15,33.0,1000.0,3,37.54,0,0,91.0
15,32.0,1000.0,3,41.56,0,0,91.0
15,31.0,1000.0,3,43.35,0,0,101.0
16,30.0,1000.0,3,46.48,0,0,116.0
16,29.0,1000.0,3,49.61,0,0,145.0
17,28.0,1000.0,3,52.74,0,0,164.0
18,27.0,1000.0,3,55.87,0,0,166.0
18,27.0,1000.0,3,59.0,0,0,156.0
19,27.0,1000.0,3,62.13,0,0,146.0
19,26.0,999.0,3,65.26,0,0,137.0
19,26.0,999.0,3,68.39,0,0,145.0
19,25.0,999.0,3,70.18,0,0,146.0
19,25.0,999.0,0,0.89,0,0,204.0
20,26.0,999.0,0,1.78,0,0,231.0
20,26.0,999.0,3,1.79,0,0,217.0
20,26.0,999.0,3,4.92,0,0,187.0
20,26.0,999.0,3,8.05,0,0,194.0
20,26.0,999.0,3,11.18,0,0,204.0
21,27.0,999.0,0,0.89,0,0,251.0
21,27.0,998.0,3,1.79,0,0,337.0
21,27.0,998.0,3,3.58,0,0,402.0
21,27.0,998.0,3,5.37,0,0,432.0
21,27.0,998.0,3,7.16,0,0,442.0
21,27.0,997.0,3,8.95,0,0,459.0
22,27.0,997.0,3,10.74,0,0,445.0
22,27.0,997.0,3,12.53,0,0,352.0
22,27.0,997.0,3,15.66,0,0,399.0
22,26.0,998.0,3,18.79,0,0,132.0
22,26.0,998.0,3,21.92,0,0,99.0
22,24.0,998.0,0,0.89,0,1,136.0
22,24.0,998.0,3,1.79,0,2,139.0
22,24.0,998.0,3,3.58,0,0,145.0
23,23.0,997.0,3,5.37,0,1,152.0
23,23.0,997.0,0,0.89,0,0,150.0
22,23.0,997.0,3,1.79,0,0,152.0
22,23.0,997.0,3,3.58,0,0,185.0
22,23.0,998.0,3,6.71,0,0,166.0
22,23.0,998.0,3,9.84,0,0,169.0
22,23.0,998.0,3,12.97,0,0,182.0
22,24.0,998.0,3,16.99,0,0,166.0
22,24.0,998.0,3,21.01,0,0,160.0
22,25.0,998.0,3,24.14,0,0,169.0
22,25.0,998.0,3,28.16,0,0,185.0
22,25.0,998.0,3,32.18,0,1,184.0
22,25.0,997.0,3,36.2,0,0,182.0
22,25.0,997.0,3,40.22,0,0,163.0
21,25.0,998.0,3,45.14,0,1,179.0
19,20.0,999.0,1,3.13,0,2,194.0
19,20.0,999.0,2,4.92,0,3,133.0
19,20.0,999.0,1,3.13,0,4,51.0
19,20.0,1002.0,3,3.13,0,5,44.0
19,20.0,1003.0,3,6.26,0,6,34.0
19,20.0,1004.0,3,10.28,0,7,36.0
18,19.0,1004.0,1,3.13,0,0,29.0
19,20.0,1005.0,1,6.26,0,0,49.0
17,18.0,1005.0,1,9.39,0,1,54.0
17,18.0,1005.0,1,13.41,0,2,22.0
16,18.0,1006.0,2,5.81,0,3,25.0
16,17.0,1006.0,2,10.73,0,4,11.0
16,17.0,1007.0,2,14.75,0,5,25.0
16,17.0,1007.0,2,17.88,0,6,18.0
17,18.0,1008.0,2,21.9,0,7,9.0
17,19.0,1009.0,2,26.82,0,0,8.0
18,21.0,1009.0,2,30.84,0,0,11.0
16,23.0,1009.0,2,34.86,0,0,16.0
17,25.0,1009.0,1,3.13,0,0,22.0
15,26.0,1009.0,0,1.79,0,0,18.0
16,26.0,1009.0,0,4.92,0,0,25.0
14,28.0,1009.0,0,6.71,0,0,20.0
15,27.0,1009.0,2,3.13,0,0,23.0
15,28.0,1008.0,3,4.02,0,0,25.0
